3.750406313665830105e+00,6.179407143426350224e+00,5.999444029211380425e+00,1.177482167454990014e+00,3.803350540451759798e+00,-1.115583014078129942e+01,-3.398968923749550175e+00,9.919656837041380015e+00,7.342908400046179729e+00,-1.112782874334079963e+01,-6.076016322165419759e+00,-3.516886233855870181e+00,6.928135411647789788e+00,-8.120321469037650175e-01,-6.181173796592219993e+00,2.088428743649370034e+00,3.084388155520029873e+00,-1.150208496342819942e+01,-5.004142128319849503e-01,6.153486746748689562e+00,7.540730083214279844e+00,5.025518149216320118e+00,-4.021920543685750360e+00,-1.862251983733969940e+00,-4.400725417009150320e+00,-6.110278348546650307e+00,8.405644513867990497e+00,5.606760243781969688e-01,-5.538654839469500324e+00,-2.872114402369779995e+00,-2.661537461563709961e+00,-3.870335736040769969e+00,-5.454602839018050098e+00,-1.037717058080380061e+00,1.648260671522510101e+00,-1.581801029157039906e+00,-2.433400072333760100e+00,-7.467904015568019638e+00,1.074611857466399911e+01,-5.396074742744690234e+00,-2.523891180703570214e+00,-2.572392784201260163e+00,7.227294298819869844e+00,3.572596705604489831e+00,-1.168881021249670082e+00,7.798833178551250356e+00,-4.186500746733329975e-02,6.860723505365079467e-01,-6.793909430239629677e-01,5.510968839193529867e+00,-9.312525833581679624e-01,1.867412279474480075e+00,5.193568133091149841e-01,-7.972746662512649740e-01,1.467445717401209926e+01,4.965371413620969787e-01,4.963419826327529982e+00,-9.303445568784720621e+00,3.215589031161179889e+00,2.091811314788010190e+00,-8.625918534537090565e+00,-6.144326220057159560e+00,4.736624432996419998e+00,5.454237038133920024e+00,1.590228896734300068e-01,5.050737006527159956e+00,8.497183497002719577e+00,-5.892172791294980172e+00,-7.672828478121940243e+00,-6.397252875323640176e+00,5.846355629175639557e+00,-4.180047601821289760e+00,-3.291111957650679987e+00,6.038483642805290152e-01,-4.163675865766299999e+00,-1.095950423354399916e+01,-4.487483865670440331e+00,-5.033856659462210281e+00,3.841297981773819981e+00,-7.426164595967120086e+00,-1.369900852044769968e+00,-4.587087511872960377e+00,-5.290495453417140226e+00,-5.383051204810530344e+00,3.275716423412990075e+00,-2.552318953238830179e+00,-1.975695419028610011e+00,-4.354970735473109866e-01,-5.306837519887179777e-01,-3.733217292894409844e+00,-2.646693391550400065e+00,4.707699040951660030e-01,-3.321085089935489787e+00,-1.154142481827869915e+01,-6.138109440217388579e-01,8.224811353491009669e+00,-4.569383672776569760e+00,-2.310264488992329834e+00,-6.138109440217388579e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.504954776971159980e+00,6.171443520027319884e+00,5.690808987645969985e+00,1.173469754304190094e+00,2.831964747449870146e+00,-6.941347449055370156e+00,-9.629023867369820300e-01,5.848368166573299831e+00,5.454037549464030299e+00,-1.050147870775269965e+01,-4.699016748567149904e+00,-4.458056973584120009e+00,5.659517973366390287e+00,-1.633576846095530000e+00,-8.434666459168610686e+00,7.561982375789350064e-01,-4.948840222795909960e-01,-9.242215856853590594e+00,-8.701740584625590191e-01,7.600216649643909861e+00,5.614746612255159697e+00,3.301031537637340030e+00,-2.489860774436070123e+00,-3.761803572133819995e-01,-9.104343501733849209e+00,-5.329154087312580224e+00,9.150435639966570278e+00,1.611890510538910082e+00,-7.020972988567700135e+00,-4.966982063776930190e+00,-2.091938989324630072e+00,-3.874007518956700036e+00,-7.250838211985000115e+00,-9.824786123343339783e-01,4.706407128158169861e+00,-2.692542249481100214e+00,-3.831080222449569916e-01,-9.234013273030960534e+00,1.185081218105299961e+01,-7.821699033968900316e+00,-1.460074315319060068e+00,-1.446051657548139913e+00,8.249863359439670418e+00,3.815346169525740017e+00,-1.371318834503719941e+00,7.627791532197440105e+00,2.524250885570470171e+00,-1.376364245158119948e+00,3.321440194211679880e-02,4.645803548687020168e+00,-3.537525508186959988e-01,3.085676290695349877e+00,2.491785777104380095e+00,-2.057517774678729872e+00,1.341340037003280017e+01,-4.114284311250370196e-01,5.144143077098219941e+00,-8.764772885089429977e+00,2.415312602555789834e+00,3.318337873075789979e+00,-8.786780215747580058e+00,-5.474054225420029951e+00,5.021671660556149774e+00,4.875125428384129656e+00,4.109117816949620305e+00,2.713495615196570121e+00,8.889077974802580329e+00,-4.071332068000880433e+00,-8.089135152819100227e+00,-3.519843719114439828e+00,4.899072369410879979e+00,-5.877839318604739738e+00,-7.597328860090380331e+00,2.168465028853519883e+00,-6.787639484015190128e+00,-1.134114752276079940e+01,-1.383719042563170021e+00,-5.014723039207529709e+00,-1.946714256661969955e-01,-7.578183535137050342e+00,-3.339242898634910084e+00,-5.508683982039859650e+00,-4.793398848240400412e+00,-2.021571791978559851e+00,3.924245806173220164e+00,-2.800498321041939853e+00,-2.894016832101530268e-01,1.654730403678149886e-01,-1.240523333222770086e+00,-4.221954862545159948e+00,-3.890241673200930173e+00,-2.731188508427759981e-02,-2.167327894456230197e+00,-1.024359304691840045e+01,-3.492528237765689880e+00,7.520308643328980303e+00,-6.714736021604710281e+00,2.958951103381810110e+00,-5.059739872874639666e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.550251060086790034e-01,4.990413946296239800e+00,3.960260161267049828e+00,4.924552038771119911e+00,2.837556153281429960e+00,-8.507005617513780038e+00,-1.062653936226430007e+00,1.116722604946570030e+01,7.443598201777230194e+00,-1.071652792023549949e+01,-4.847169792997269688e+00,-4.752381501099249839e+00,4.723586146466789870e+00,-2.401132114123779804e+00,-9.625206764874889132e+00,1.455084166584929894e+00,2.917859625308859783e+00,-9.356121288094600530e+00,1.048254639786840026e-01,7.861310546127720400e+00,7.657639059488210442e+00,3.495977890258690213e+00,-5.837180535356362165e-01,-6.120914674980389991e-01,-4.999192410692660182e+00,-5.334967071651769643e+00,9.597514088036909641e+00,-2.687704396619789993e+00,-5.660863778729040341e+00,-6.138651852678339793e+00,-2.265242035790589803e+00,-3.746658381993039910e+00,-7.230240902337079945e+00,-2.963842002898949834e-01,7.138362924731289638e+00,-1.589179769215729898e+00,-3.621785631007170103e+00,-9.509219600163499209e+00,1.315677679643400033e+01,-5.801818495632029560e+00,-1.577178522501049951e+00,-2.245442398375820048e+00,5.035931299748080292e+00,2.519787444925969844e+00,7.722068869101129662e-01,7.037929122052330122e+00,-1.732615470445920125e-01,-2.266520896153089826e+00,3.113063386856679937e+00,5.653547516492380076e+00,-2.819260356847079763e-01,3.328489083632060197e+00,6.220005893761310078e-01,-1.133383900032369995e+00,1.374694359995720028e+01,2.636406803826960021e-01,5.191035000842179947e+00,-9.399074836843869463e+00,4.157705951313279691e+00,3.364796686472769860e+00,-5.877308511194890173e+00,-4.189577710988269921e+00,4.347931339689069752e+00,4.580012059099510147e+00,-2.439624889928880158e+00,2.370830248122099970e+00,1.107946779122639924e+01,-1.730726672860489979e+00,-4.845629560180849893e+00,-1.824344750467610021e+00,4.892388185177339643e+00,-3.835128523117750099e+00,-3.547756181291680022e+00,1.392550556876630097e+00,-6.824494202397070275e+00,-9.693235111166199403e+00,-2.514666275824910091e+00,-6.606250878870519649e+00,1.189671086309799897e+00,-7.349165559673079606e+00,-1.808592941773009999e+00,-4.339659942711380225e+00,-6.522299958680910059e+00,-5.807822135855380097e+00,3.358107377378039882e+00,-4.878359397792570107e+00,-2.829471691448779858e+00,1.393205943319709927e+00,-9.916769421588429445e-01,-5.228855669158390285e+00,-2.806944630696090126e+00,7.288618416272419909e-01,-3.101457962710299832e+00,-1.245392887372529955e+01,-6.102780036562969634e+00,7.419180472579370189e+00,-5.433614358920380027e+00,2.874004311396220146e+00,-3.154019796889909966e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.980509036383350185e+00,5.181196595233659608e+00,5.033350179219230114e+00,3.238408437852369759e-01,2.074995949440360032e+00,-9.857546648702070868e+00,-3.290621059823149785e+00,8.208367461458449199e+00,5.349581517718919876e+00,-9.778362351111619333e+00,-4.422065938440939981e+00,-2.660978550956949906e+00,7.208411453355970444e+00,-2.303616195602399941e+00,-8.079408966733069519e+00,1.744302941554570108e+00,2.517294581311440016e+00,-8.300347561351710368e+00,-1.371084390866369906e+00,7.101550684612839781e+00,6.287548225429030246e+00,6.329436578406919978e+00,-6.986841658235260155e+00,-2.315430475993409953e-01,-6.587444052666789673e+00,-5.583775400316070225e+00,4.654041183685770022e+00,-2.585817749967069812e+00,-3.733139240066860154e+00,-5.518096329345150153e+00,-2.032716991971180054e+00,-5.714395666727369871e+00,-6.419572633796740035e+00,-2.860857145640839927e-01,4.450226376273470064e-01,-3.729590883080729835e+00,-2.523799152310229887e-01,-8.348357518386700704e+00,1.049293926531860066e+01,-6.179017620204329653e+00,-2.856095999688270215e+00,1.012982610990939891e+00,1.159622373226589964e+01,5.632613239902659608e+00,3.480481321115340143e-01,9.966049426085680452e+00,2.788411917165489751e-01,2.227468904888730172e+00,-3.005210468053140183e+00,3.550556181185799964e+00,-6.575597548481599830e-01,2.393045859836799849e+00,1.491377799308170049e+00,-2.378603995936949822e+00,1.403791944128909996e+01,-1.083164912681990000e+00,7.571538493504809786e+00,-8.280603759285410703e+00,3.795702461449519838e+00,3.692899029477699990e+00,-7.984582402357199626e+00,-5.443779305233619858e+00,2.944887056267750047e+00,6.370314628037769822e+00,1.785656694755280105e+00,4.899562115133099915e+00,8.032414044811060805e+00,-2.249254341813299973e+00,-7.661873321101349887e+00,-2.319080006574449904e+00,4.524230290336159754e+00,-3.635972833492779888e+00,-1.799546386858569935e+00,4.327678505784960272e+00,-2.190729079554179837e+00,-9.665015543890760341e+00,-6.249456396330470120e+00,-3.418813218956199940e+00,3.513406842110029960e+00,-7.891046728832249890e+00,4.523030021315430083e-01,-2.820080401065069964e+00,-4.518427904808319795e+00,-3.737450345840500177e+00,4.999626512754150376e+00,-2.550824779422629973e+00,-2.796958597501990162e+00,-1.361405058524099987e+00,-1.692668797568269934e+00,-3.778987381875659857e+00,-4.907738675562489661e+00,4.700771809040180105e-02,-3.898420615572869785e+00,-1.287549955201759921e+01,-4.344064805881010294e+00,7.280860306559469919e+00,-5.008842742052729946e+00,-1.807933970450670058e+00,-3.898884224975519786e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.790333022723049894e-01,2.124351748939270035e+00,5.765173022669830338e+00,1.965840048487490055e+00,5.488042733191269562e+00,-9.993574163952759548e+00,-3.684848719495549929e+00,9.588506682775520318e+00,9.183160954025279210e+00,-1.019969024353219922e+01,-5.238217833543099999e+00,-5.091685807970409705e-01,4.844750946229200217e+00,-3.574523976649569779e+00,-5.911293970392300423e+00,4.252523044190060220e-01,1.080444019590290017e+00,-1.019012819437980077e+01,-6.506802675391279989e-01,1.011013232203629997e+01,8.271137863607510354e+00,6.177554664082300029e+00,-4.326532218918710093e+00,-2.673976575861800153e+00,-6.271152545476449625e+00,-4.780353156447829654e+00,5.725676411758239936e+00,5.378432272192580355e-01,-6.341824484081699964e+00,-3.843960417917649863e+00,-3.698164367032689803e+00,-4.107565965771949656e+00,-4.136823646494129925e+00,-1.804923958233769943e+00,-7.982026970742289729e-01,-3.649460274136560045e+00,-3.169051199363719817e+00,-7.347654478416339785e+00,1.217194858169809990e+01,-5.288320804679499609e+00,-2.558144145050349927e+00,-1.519388750600580096e+00,8.220373407599019799e+00,5.868421343124650136e+00,1.590177076688140012e+00,8.524736713605509664e+00,-3.362087371096529886e-01,6.128318494104040282e-01,8.504501915504749654e-01,5.897679932649169565e+00,5.607848552145480170e-01,1.489698768586150024e+00,2.839830652554189983e-01,-1.486735638725869890e+00,1.739838606774650032e+01,3.690988919507399935e+00,4.977599473665319962e+00,-8.582498948658480842e+00,6.399074683256169571e+00,3.239257916193030162e+00,-6.981221633786449665e+00,-5.543070870347450274e+00,3.354525833134689883e+00,7.140320915363369991e+00,-1.447084646398310026e+00,5.013386945908160364e+00,7.486283303655570265e+00,-5.011844477092250116e+00,-6.539287654178729703e+00,-6.664611505189699692e+00,5.679737947127989628e+00,-5.214111560124520039e+00,-4.554416072896789736e+00,-1.510771473738039994e+00,-4.463457003135490098e+00,-8.684163355015909858e+00,-3.227819632435040109e+00,-3.802029294306040086e+00,3.690356830331860127e+00,-9.648760823299140199e+00,-3.278874679023049965e-01,-1.222996151504929907e+00,-7.740467206524930255e+00,-3.543886441272229959e+00,2.719596899560599912e+00,-1.177021978793159951e+00,-3.424515614501349781e+00,-7.487068813339740059e-01,2.003076494641510052e+00,-2.273286176592499985e-01,-4.599760554435460058e+00,-3.566307206404470076e+00,-2.540756575209889956e+00,-1.083872738132370017e+01,-5.459299304792219587e+00,9.765606511826879554e+00,-3.743650555893990095e+00,-1.947823747355869939e+00,-5.579097509825060364e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.930486964400469851e-01,3.451585449214189971e+00,4.640225197885880171e+00,7.138957334767950247e-01,2.621786976899480148e+00,-1.167854031809140025e+01,-3.024026714275580119e+00,1.091270741234469988e+01,6.834383401024060056e+00,-1.218920236021829950e+01,-7.080117108755249689e+00,-1.436301153053219926e+00,5.453142359424649754e+00,-2.041778485336859905e+00,-4.838602674115580093e+00,3.033544335861119823e+00,2.609353422232629782e+00,-8.821150669229579577e+00,-3.569737410225649832e+00,8.543708061274260857e+00,8.864723848846830734e+00,4.726315001076880407e+00,-7.318360500049569950e+00,-1.897861981614390015e+00,-6.098174035958609629e+00,-5.469598865420040035e+00,7.808344001933219758e+00,-6.898665333092950103e-02,-4.375849288633750334e+00,-4.101782425775559737e+00,-3.271093420401280039e+00,-4.644842738927690284e+00,-6.237984931827580404e+00,6.742523911784590318e-01,7.315706534096100278e-01,-2.946512024089860127e+00,-7.984915928888369763e-01,-9.949712149112199810e+00,1.189445832686040028e+01,-3.670592120337880182e+00,-4.068515074058979941e+00,-3.403725365704759920e+00,1.021150391549980085e+01,4.327852469945850267e+00,1.959026497222629892e+00,1.048783336797849941e+01,-1.530751830155560045e+00,2.784109879962919809e+00,2.767004056098549825e+00,5.418721869258139812e+00,-1.225872795086689893e+00,3.821530439801759993e+00,2.701230663268989751e-01,-2.107740162804919937e+00,1.585026066720499927e+01,1.758690588087999940e+00,3.006142075083180210e+00,-8.576887452757789632e+00,3.639228081754500188e+00,3.475512102260270186e+00,-9.183832555490880623e+00,-3.469961785785069974e+00,2.078232574279999856e+00,4.997050021765839567e+00,-2.964320393403829801e-01,5.916474026229879613e+00,6.900854473189469651e+00,-2.217955907830969853e+00,-6.150937341528949887e+00,-3.675906931761510066e+00,4.568851963312759779e+00,-4.773920138645440403e+00,-2.538946198558249989e+00,-3.278844367425139961e-01,-5.229160186603709626e+00,-8.230597310814010470e+00,-7.469911583307029979e+00,-5.126024157852019592e+00,3.468948782605250081e+00,-7.890046884477469824e+00,1.560840784774389922e+00,-2.594729817815359940e+00,-6.281023295986000399e+00,-3.654937513792460013e+00,4.281568597516299590e+00,-3.313510852789030015e+00,-1.660260827796770089e+00,-4.656596436532389749e-01,1.095401349450219941e+00,-1.580590508044019904e+00,-3.992654135004940041e+00,-2.774373946679939973e+00,-3.221687756430839933e+00,-1.083263205864320078e+01,-4.692572264276890337e+00,7.639710697568039777e+00,-4.908926958028470011e+00,-3.519135803346909785e+00,-3.924445696602059996e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.407149839262329838e-01,6.386606034979499746e+00,5.635276608507849616e+00,2.882686883016960078e+00,1.791899487339080110e+00,-7.267401692077659625e+00,-1.643343748694980011e+00,7.427881461645990058e+00,6.898127429845220426e+00,-7.535736041870880086e+00,-7.023619455431139968e+00,-5.336239358721219794e+00,7.384664476947680356e+00,1.376528787852449920e+00,-8.042425150353480490e+00,3.973961372613989962e+00,4.360158520697780205e+00,-8.694919924287610513e+00,-9.623559185661509918e-01,5.365782885506249933e+00,3.110599600608260129e+00,6.595561034818150148e+00,-2.614135707135480047e+00,-9.990830805131599712e-01,-6.849969085954850101e+00,-7.501174869859640104e+00,7.615855745015849720e+00,7.280315221209890386e-02,-6.313980035565790239e+00,-3.806994175391719804e+00,-2.291025385231789890e+00,-4.617504598732639742e+00,-8.651320723358010056e+00,-2.851452051978939917e+00,4.756552401989839751e+00,-1.449098915191139980e+00,-2.702217442833719785e-01,-7.944575303069050243e+00,1.345720796693260013e+01,-5.128812625126440317e+00,-1.323525146894910076e+00,-1.485702580571250042e+00,7.769767217871920373e+00,3.037385257242080083e+00,-1.084276583843889918e+00,9.423160113077070577e+00,1.585072359517680107e+00,-7.649765199393350201e-01,-1.408043510271089982e+00,4.812771930735340042e+00,-2.146285866416000054e+00,3.099230244931499900e+00,-3.410429948866769978e-01,7.677060553885449723e-01,1.218126708483240073e+01,-1.983792218856869960e+00,8.406786406141259604e+00,-1.061432090499859981e+01,4.226286511979269633e+00,-2.568744060072300148e-02,-8.351280047901019188e+00,-4.577026911243329721e+00,5.002878120344179891e+00,4.560629616157870103e+00,-1.253747828060610137e-01,3.886357975059960168e+00,7.899831272363970314e+00,-2.569018627895169882e+00,-7.332765124097080367e+00,-4.447567923090169906e+00,4.147176260873390419e+00,-3.848779128792480186e+00,-4.414358051035759622e+00,3.267177519392470142e+00,-5.055456658410180104e+00,-1.260108643080939927e+01,-2.910588082387699949e+00,-1.124174168828039999e+00,2.954169227929559938e+00,-9.176343286564259571e+00,-4.832358887280659765e+00,-3.674868207005359988e+00,-3.404633859101569904e+00,-4.607351763795110244e+00,5.154652407209029619e+00,-1.648031575912360047e+00,-2.843331515268380016e+00,-1.485388938063710029e-01,8.814838878198160144e-01,-3.374045749751029888e+00,-3.225436541791049994e+00,6.870801111623929813e-01,-4.566477903204780198e+00,-1.132134106902399928e+01,-3.670528859714010217e+00,6.625695162455370379e+00,-7.172376084513889971e+00,3.941392276354689805e+00,-6.080017651779400234e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.589137471888419889e-02,1.249673471093990074e+00,4.176089740472749945e+00,2.233780335467640210e+00,4.328993116506169692e+00,-7.295854482254090279e+00,-1.598847184633529928e+00,9.601479438426569146e+00,6.303237994077980133e+00,-1.172785990888620056e+01,-7.643805057627999666e+00,-1.306622679084199934e+00,4.939549070487149862e+00,-1.679214784509500014e+00,-3.491056986448930033e+00,-6.913682438411280495e-01,2.282578409332539859e+00,-9.356631493522209908e+00,1.468691968172679996e+00,9.069928279516540570e+00,4.840270823269110068e+00,6.022345608481289858e+00,-5.639324831021739648e+00,-2.213247066816060205e+00,-4.681440689076869610e+00,-5.052652299013190351e+00,5.866341470847480366e+00,-8.768652776558619744e-01,-6.682049746406439894e+00,-2.494490448658400084e+00,-2.319691411753929788e+00,-1.577417976327899929e+00,-6.481876709348409982e+00,-1.510663573299040108e+00,1.678088509411240103e+00,-2.820460781080690094e+00,-3.342641016534710019e+00,-8.149867784052679198e+00,1.237172158359810048e+01,-2.125141096918699901e+00,-3.235339430488170187e+00,5.591299514718459651e-01,5.831352067882409784e+00,4.036085820765899612e+00,2.586297634433230019e+00,1.074572135925849992e+01,-2.724791627040480169e+00,-2.845790124942930155e-01,1.187326633289560007e+00,3.716939996450070005e+00,-5.877515984822200279e-01,4.267072709374269968e-02,-1.693398287176159922e+00,-1.966115044303079928e+00,1.606325616180410165e+01,1.599469050139910031e+00,4.559365783513199766e+00,-6.628265382860000443e+00,4.675762562861040195e+00,3.054067646172109907e+00,-5.152806074939699776e+00,-3.969123773102650077e+00,2.073594066914870027e+00,5.895593538853390214e+00,-1.169644761181199977e+00,2.472641018253940004e+00,9.869740535225819400e+00,-6.184842737093849685e+00,-4.247910761728619811e+00,-5.042363943260689929e+00,2.930275257110400045e+00,-2.611571898046659790e+00,-6.473277184625779945e+00,-9.633959921975919771e-01,-6.297677842649710200e+00,-9.289836391055640519e+00,-1.865159141986979963e+00,-4.634710075714989941e+00,4.621724825160139716e+00,-6.160693031736109937e+00,-9.794363953449549687e-01,-2.788870421018769807e+00,-6.960511467173239986e+00,-4.161886028713020380e+00,3.906910112910679800e+00,1.087881588072300065e+00,-5.235117591783500224e+00,1.051557705173570056e+00,9.990809943901980406e-01,-2.368359042019439809e+00,-3.188756772361330150e+00,-2.746105137949570008e+00,-4.604972418574310389e+00,-1.453306470223109947e+01,-7.228433064631140326e+00,9.397466146945109955e+00,-6.528217473030659690e+00,-5.593162788754339754e-02,-4.682395972690890140e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.531715892006030089e+00,3.882865544980859784e+00,4.493037253837120382e+00,3.597114734688790172e+00,5.880208386440219925e+00,-6.945286180156699629e+00,-2.312881624615310105e+00,7.703813930352199968e+00,9.513309553143969310e+00,-1.163462644033909932e+01,-3.666196551834000061e+00,-3.972537794186230098e+00,4.334062124481100398e+00,-5.295047868307489747e-01,-6.252197325012669893e+00,1.390210973976230058e+00,2.738936947285610213e+00,-1.283103558507549913e+01,-1.708436267182549928e+00,8.276552233776639511e+00,6.180600624338209670e+00,4.160369510616109601e+00,-3.659440930994520169e+00,-3.022202148050349813e+00,-6.316135299051920171e+00,-5.512856136307529908e+00,9.101506364538929361e+00,-7.891637684809500453e-01,-7.242378793035089579e+00,-4.284678316848480328e+00,-2.576486541623160154e+00,-4.783341696804149556e+00,-4.814535455339419734e+00,-3.308515162687129862e+00,2.053088475364460042e+00,-2.092190840134609875e+00,-2.866416284805589854e+00,-5.721407093533120047e+00,1.397777475068230046e+01,-7.134143296470489837e+00,-1.612695629655140073e-01,-2.114001485451349804e+00,4.930742880510000425e+00,5.512269659868930027e+00,-5.871871242307650229e-01,8.517603924794599379e+00,1.801066629344429959e+00,3.964477443930419787e-01,7.203809912063720011e-01,2.868888609496039965e+00,-1.139325331626729998e+00,4.601969493647540155e+00,-7.621397967144256658e-01,-6.087220151866680196e-01,1.507154416418729959e+01,-7.568927750982460401e-01,5.544367694382599687e+00,-1.055840345997829921e+01,3.895014008375980108e+00,3.659170692672459868e+00,-8.973714435361539898e+00,-4.382961316590200163e+00,2.797908780131149964e+00,3.365501763391359979e+00,-1.312986672348730011e+00,3.859728004895480069e+00,9.220790070620029866e+00,-5.545013359576800305e+00,-5.877455559965850007e+00,-4.695361748762599596e+00,4.548124268136199966e+00,-4.272820301584319580e+00,-7.266073595720950351e+00,3.130348176393200177e+00,-6.433673486576529932e+00,-1.022973953862030072e+01,-5.087077384934859836e+00,-3.818856895679060059e+00,5.564206888650450322e-01,-8.441896673541890550e+00,-3.578838388263560155e+00,-2.910793641995760073e+00,-5.721433999559669914e+00,-4.250830517947400189e+00,4.079207860483929693e+00,-2.449061791859440174e+00,-4.802947709171309754e+00,6.579126124485790150e-01,6.445224090691740182e-01,-1.633901404773330013e+00,-4.498528689970200389e+00,-1.081572871800889901e+00,-4.093229557115489747e+00,-1.136242408622950073e+01,-6.011556757761150394e+00,1.125800354622059984e+01,-6.196673485419090355e+00,3.178353967621599940e-01,-3.915236893894639802e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.314643647515480129e+00,2.646590014088680221e+00,5.685030946642619654e+00,1.970775956157589937e+00,4.698229518373230107e+00,-6.474975476742350189e+00,-1.860710846427930054e+00,8.651793136954129437e+00,7.308024539994420365e+00,-9.727402213441269652e+00,-6.171508946596119927e+00,1.891039012315459955e-01,5.616601977380190291e+00,-2.154277562112750122e+00,-6.691420340379109710e+00,-1.067263007178800072e+00,1.674816563629939914e+00,-1.022523362699520000e+01,-1.266715054007170105e+00,1.026561197761160038e+01,6.937621492471209628e+00,5.568417725888919811e+00,-4.860132347631100025e+00,-4.794828117933890077e+00,-5.378329919326380271e+00,-4.962162097221709978e+00,7.554522243046100094e+00,5.436928008150949676e-01,-4.945857361016000375e+00,-6.746022701231099816e+00,-1.769729531486659901e+00,-3.722933691195149830e+00,-6.585533373612969754e+00,1.678562358901439927e-02,5.022862748904260322e+00,-1.335405825323580098e+00,-4.059352042717329745e+00,-5.050426048290540315e+00,1.333517842288189925e+01,-4.256885213042679972e+00,-1.706976805845010103e+00,-2.304576304536880116e+00,6.237458078658709937e+00,1.827562970935000086e+00,7.978460368644370027e-01,8.865486472893460146e+00,1.035112402190039971e+00,-6.580722307905080282e-01,2.421704600249030115e+00,5.355409834848090078e+00,8.323535293510599953e-01,4.418501490381950170e+00,-9.400683315751620084e-01,3.910619942717549757e-01,1.569854111050380041e+01,1.484246065357430089e+00,5.527438037986869723e+00,-9.172815231776029421e+00,2.970504527070850109e+00,3.699975973212170199e+00,-8.219666635660230369e+00,-3.564122010899459791e+00,3.043166356277500206e+00,4.295511795072020078e+00,1.874902418867769871e-01,2.241222435782849853e+00,8.522207739310369234e+00,-4.164621721460370019e+00,-5.168197528900240201e+00,-5.541171831275150339e+00,4.047712200484030021e+00,-4.652746225040869987e+00,-6.301995976804359856e+00,1.143858836358779968e-01,-5.834264860588930013e+00,-1.209537401819659941e+01,-7.834424080684999625e-01,-2.862086587825980022e+00,3.076799894661089940e+00,-7.701118452150979898e+00,-1.857558379812769944e+00,-4.290675617335110381e+00,-4.834781985258070236e+00,-5.744402327306450395e+00,5.086583684275690409e+00,-1.656615629199370110e+00,-4.198598526291560162e+00,9.884780856715900121e-01,2.833463651245430107e-02,-2.094383601800509975e+00,-3.903774609854779865e+00,-2.665516870605360022e+00,-2.813756028517429897e+00,-1.252137205442820012e+01,-4.580522010961360024e+00,9.111399196962199909e+00,-5.102759621642129595e+00,9.086814610389960523e-01,-6.321405264905879839e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
